partnumber,releasedate
IR530SB-OFD-FCC/K9,
IR800-IL-POE,
IR829B-LTE-EA-BK9,
IR829B-LTE-EA-EK9,
ISM-VPN-19,
ISR1100-4G,
ISR1100-4GLTEGB,
ISR1100-4GLTENA,
ISR1100-6G,
ISR-1100-POE2,
ISR-1100-POE4,
ISR4221-AX/K9,
ISR4221-AXV/K9,
ISR4331-B/K9,
MWR-2941-DC-A,
N540-12Z16G-SYS-D,
N540-12Z20G-SYS-A,
N540-24Z8Q2C-M,
N540-24Z8Q2C-SYS,
N540-28Z4C-SYS-D,
N540-ACC-M,
N540-ACC-SYS,
N540-PWR400-A,
N540-PWR400-D,
N540X-6Z18G-SYS-A,
N540X-8Z16G-SYS-A,
N540X-ACC-M,
NC55-36X100G-S,
NC55-MOD-A-S,
NC-55-MOD-A-SE,
NC6-PCM,
NCS1002-K9,
NCS1K4-12T-K9,
NCS2015-SA-AC,
NCS2015-SA-DC,
NCS2K-16-AD-CCOFS,
NCS2K-2RU-COVER,
NCS2K-400G-XP,
NCS2K-400GXP-L-K9,
NCS2K-EDRA1-26C,
NCS2K-EDRA1-35C,
NCS2K-EDRA2-35C,
NCS2K-LC-LBK,
NCS2K-MF10-6RU,
NCS2K-MF-10AD-CFS,
NCS2K-MF-16AD-CFS,
NCS2K-MF-1RU,
NCS2K-MF-1SL-CVR,
NCS2K-MF-2LC-ADP,
NCS2K-MF-2SL-CVR,
NCS2K-MF-4X4-COFS,
NCS2K-MF-6RU,
NCS2K-MF-6RU-CVR,
NCS2K-MF-8X10G-FO,
NCS2K-MF-COVER,
NCS2K-MF-DEG-5,
NCS2K-MF-DEG-5-CV,
NCS2K-MF-M16LC-CV,
NCS2K-MF-MPO-16LC,
NCS2K-MF-MPO-8LC,
NCS2K-MF-UPG-4,
NCS2K-MF-UPG-4-CV,
NCS2K-MPO16-LBK,
NCS2K-MPO-LBK,
NCS2K-OPT-EDFA-35,
NCS2K-PPMESH8-5AD,
NCS2K-TNCS-2-K9,
NCS2K-TNCS-2O-K9,
NCS4009-SA-AC,
NCS4016-SA-AC,
NCS4201-SA,
NCS4202-SA,
NCS4206D-STRT-KIT,
NCS420X-RSP,
NCS4216-RSP,
NCS4K-RP,
NCS4K-SSD-100G,
NCS-5001-SAT1G-BUN,
NCS-5501,
NCS-5501-AGG,
NCS-5501-SE,
NCS-5501-SE-SYS,
NCS-5501-SYS,
NCS-55A1-36H-B,
NCS-55A1-36HS-SYS,
NCS-55A1-36H-SYS,
NCS-950W-DCFW-A,
RSP720-3C-10GE,
RSP720-3C-GE,
RSP720-3CXL-GE,
RV042G-K9,
SPIAD 2431-1T1E1,
SR520-FE-K9,
SRP541W-A-K9,
UBR7200-NPE-G2,
UBR7246VXR,
UBR-MC88V,
UC520-8U-4FXO-K9,
UC520W-16U-4FXO,
UC520W-8U-4FXO-K9,
UC540W-FX0-K9,
V-A9K-24X10TR120G,
WRV210,
2811-CF,
2911-CF,
2911-FANASSY,
2921-51-FANASSY,
34-0698-01,
716312001000BB,
800-ILPM-4,
8800-DC60-TRAY,
8812-FAN,
A900-PWR550-A,
A900-PWR550-D-E,
A903-F2B-AIR-U,
